Date,Close_itx,Close_bbva,Close_acs,Close_san,Close_ibex
2013-06-05,19.822001,7.174,21.38632,5.201127,8290.700195
2013-06-06,19.698,7.041,21.450575,5.12195,8216.700195
2013-06-07,20.01,7.058,20.847586,5.153055,8266.599609
2013-06-10,20.0,6.943,20.73885,5.101214,8227.400391
2013-06-11,19.568001,6.803,20.373102,4.99376,8089.299805
2013-06-12,20.26,6.75,20.674597,4.978679,8123.799805
2013-06-13,19.898001,6.711,20.659769,4.952287,8071.700195
2013-06-14,19.530001,6.745,20.946436,4.985277,8070.899902
2013-06-17,19.540001,6.804,21.144136,4.995645,8136.299805
2013-06-18,19.544001,6.844,21.381378,5.016382,8180.200195
2013-06-19,19.566,6.735,21.124367,4.948517,8098.299805
2013-06-20,19.059999,6.457,20.185287,4.742093,7822.100098
2013-06-21,18.544001,6.343,19.898621,4.673285,7700.200195
2013-06-24,18.35,6.272,19.557587,4.565831,7553.200195
2013-06-25,18.841999,6.363,19.611954,4.590338,7607.700195
2013-06-26,19.200001,6.593,19.775057,4.761887,7823.0
2013-06-27,19.252001,6.537,20.121035,4.679883,7844.399902
2013-06-28,18.968,6.445,20.116091,4.620501,7762.700195
2013-07-01,19.518,6.543,20.857471,4.760002,7907.100098
2013-07-02,19.232,6.508,20.575747,4.769427,7886.600098
2013-07-03,19.191999,6.434,20.442299,4.662916,7763.799805
2013-07-04,19.76,6.683,19.265978,4.850489,8002.0
2013-07-05,19.378,6.52,18.929886,4.722299,7868.399902
2013-07-08,19.74,6.62,19.340115,4.853316,8017.600098
2013-07-09,19.48,6.586,19.552643,4.854259,8014.799805
2013-07-10,19.719999,6.42,19.710804,4.802417,7995.0
2013-07-11,19.966,6.441,19.814596,4.820326,8030.700195
2013-07-12,19.5,6.32,19.50816,4.742093,7844.700195
2013-07-15,19.832001,6.362,19.50816,4.637467,7855.100098
2013-07-16,19.511999,6.244,19.46862,4.590338,7798.200195
2013-07-17,19.604,6.3,19.661379,4.655376,7812.700195
2013-07-18,19.718,6.48,20.259424,4.74115,7957.299805
2013-07-19,19.606001,6.461,20.259424,4.710988,7943.200195
2013-07-22,19.568001,6.441,20.378044,4.730782,7966.0
2013-07-23,19.546,6.662,20.778391,4.835408,8073.700195
2013-07-24,19.775999,6.841,21.193563,4.957,8192.5
2013-07-25,19.84,6.951,21.257816,5.089903,8282.099609
2013-07-26,19.969999,7.075,21.495056,5.137031,8353.599609
2013-07-29,20.299999,7.071,21.588964,5.137974,8376.099609
2013-07-30,20.59,7.081,21.490114,5.177562,8456.5
2013-07-31,20.040001,7.118,21.351725,5.178505,8433.400391
2013-08-01,20.370001,7.216,21.574137,5.215265,8540.200195
2013-08-02,20.58,7.24,21.63839,5.226576,8574.0
2013-08-05,20.530001,7.18,21.742184,5.185103,8560.799805
2013-08-06,20.75,7.107,21.747126,5.185103,8529.5
2013-08-07,20.75,7.137,21.766895,5.225633,8574.099609
2013-08-08,20.690001,7.28,22.142529,5.30481,8671.799805
2013-08-09,20.639999,7.453,22.08816,5.34534,8735.5
2013-08-12,20.690001,7.436,22.251265,5.338742,8717.700195
2013-08-13,20.790001,7.5,22.537931,5.365135,8758.5
2013-08-14,20.75,7.57,22.414368,5.424517,8789.299805
2013-08-15,20.780001,7.523,22.49839,5.359479,8737.599609
2013-08-16,20.549999,7.657,22.63184,5.485784,8821.299805
2013-08-19,20.540001,7.458,22.39954,5.329317,8657.099609
2013-08-20,20.219999,7.357,21.934942,5.212437,8502.400391
2013-08-21,20.08,7.3,21.920115,5.178505,8461.799805
2013-08-22,20.700001,7.45,22.295748,5.283131,8629.700195
2013-08-23,20.469999,7.611,22.473679,5.339685,8686.799805
2013-08-26,20.6,7.529,22.280918,5.297269,8649.900391
2013-08-27,20.08,7.248,21.579081,5.102156,8394.0
2013-08-28,19.955999,7.28,21.504942,5.113467,8398.099609
2013-08-29,20.129999,7.342,21.40115,5.11818,8432.099609
2013-08-30,20.030001,7.22,21.060114,5.033348,8290.5
2013-09-02,20.4,7.382,21.233103,5.134204,8429.599609
2013-09-03,20.57,7.412,21.465403,5.108754,8445.200195
2013-09-04,20.9,7.479,21.406092,5.136089,8490.299805
2013-09-05,20.76,7.561,21.633448,5.166251,8550.0
2013-09-06,21.110001,7.64,22.241379,5.2426,8655.0
2013-09-09,21.110001,7.619,22.043678,5.222806,8632.5
2013-09-10,21.620001,7.797,22.369884,5.353824,8801.599609
2013-09-11,21.41,7.9,22.730688,5.405665,8875.200195
2013-09-12,21.52,7.945,23.04701,5.433942,8924.200195
2013-09-13,22.0,7.947,22.854252,5.434885,8941.599609
2013-09-16,22.129999,7.992,22.834482,5.457507,8999.5
2013-09-17,22.040001,7.99,23.08161,5.452794,8992.0
2013-09-18,22.219999,8.198,23.160688,5.541396,9062.5
2013-09-19,22.67,8.26,23.274366,5.605491,9153.700195
2013-09-20,22.48,8.298,23.323793,5.61963,9171.799805
2013-09-23,22.610001,8.246,22.933332,5.563075,9109.5
2013-09-24,22.65,8.314,23.239771,5.624343,9167.599609
2013-09-25,22.9,8.42,23.49678,5.703519,9242.900391
2013-09-26,22.84,8.426,23.29908,5.730853,9272.400391
2013-09-27,22.74,8.36,23.244713,5.732739,9228.400391
2013-09-30,22.780001,8.26,23.229885,5.68184,9186.099609
2013-10-01,22.870001,8.48,24.307356,5.81003,9341.5
2013-10-02,22.6,8.506,23.432528,5.826054,9350.0
2013-10-03,22.6,8.427,23.635172,5.783638,9295.700195
2013-10-04,22.57,8.588,23.813103,5.964612,9420.900391
2013-10-07,22.360001,8.539,23.63023,5.966497,9381.900391
2013-10-08,22.27,8.443,23.635172,5.903345,9318.900391
2013-10-09,22.6,8.565,23.724136,5.983463,9439.0
2013-10-10,22.82,8.84,24.21839,6.188002,9660.5
2013-10-11,22.91,8.887,24.39632,6.149357,9668.5
2013-10-14,22.799999,8.94,24.109655,6.218165,9696.0
2013-10-15,22.98,9.062,24.267817,6.328446,9805.299805
2013-10-16,22.959999,9.235,24.495173,6.312422,9879.0
2013-10-17,23.200001,9.226,24.465517,6.334101,9918.0
2013-10-18,23.67,9.331,24.564367,6.385,10001.799805
2013-10-21,23.530001,9.32,24.519884,6.359551,10037.799805
2013-10-22,23.549999,9.312,24.391378,6.31525,10012.900391
2013-10-23,23.48,8.971,24.08,6.164438,9828.299805
2013-10-24,23.559999,9.057,24.17885,6.233246,9915.400391
2013-10-25,23.67,8.85,23.724136,6.155012,9815.5
2013-10-28,23.85,8.604,23.669769,5.982521,9736.200195
2013-10-29,23.93,8.68,23.911955,6.117309,9863.900391
2013-10-30,23.9,8.564,23.699425,6.056042,9778.700195
2013-10-31,24.200001,8.629,23.897125,6.163495,9907.900391
2013-11-01,23.9,8.575,23.82793,6.111654,9838.299805
2013-11-04,23.780001,8.602,24.08,6.13239,9873.799805
2013-11-05,23.709999,8.44,23.976206,6.060755,9795.700195
2013-11-06,23.9,8.533,23.961378,6.12862,9837.099609
2013-11-07,23.4,8.544,23.743908,6.090917,9740.400391
2013-11-08,23.23,8.45,23.763678,6.040961,9747.200195
2013-11-11,23.290001,8.533,23.966322,6.087147,9789.5
2013-11-12,23.110001,8.436,23.832872,6.03719,9707.599609
2013-11-13,23.17,8.349,23.551149,6.024937,9675.200195
2013-11-14,23.700001,8.447,23.605516,6.020224,9708.700195
2013-11-15,23.559999,8.426,23.348505,6.021166,9695.900391
2013-11-18,23.66,8.572,23.580805,6.110711,9783.099609
2013-11-19,23.15,8.404,23.04701,5.987234,9629.799805
2013-11-20,23.08,8.35,22.686207,5.975923,9559.5
2013-11-21,23.0,8.378,22.666435,6.010798,9599.299805
2013-11-22,23.129999,8.484,22.666435,6.058869,9677.400391
2013-11-25,23.1,8.545,22.686207,6.07018,9689.099609
2013-11-26,23.120001,8.609,22.775171,6.051329,9714.599609
2013-11-27,23.18,8.759,23.165632,6.142759,9808.400391
2013-11-28,23.4,8.855,23.486897,6.205911,9859.799805
2013-11-29,23.469999,8.794,23.506666,6.167266,9837.599609
2013-12-02,23.200001,8.741,23.244713,6.107883,9745.5
2013-12-03,23.02,8.66,22.953102,6.0042,9605.0
2013-12-04,23.15,8.575,22.696091,5.961784,9540.5
2013-12-05,22.83,8.355,22.364943,5.843962,9392.099609
2013-12-06,22.73,8.396,21.776781,5.868469,9400.5
2013-12-09,23.190001,8.474,22.241379,5.924081,9487.400391
2013-12-10,22.85,8.389,22.201839,5.875067,9438.299805
2013-12-11,22.59,8.28,22.043678,5.794949,9358.700195
2013-12-12,22.18,8.21,21.776781,5.711059,9272.099609
2013-12-13,22.190001,8.227,22.063448,5.69315,9272.700195
2013-12-16,22.65,8.42,22.819654,5.821341,9429.5
2013-12-17,22.42,8.289,22.725746,5.730853,9343.400391
2013-12-18,22.6,8.464,22.785057,5.815685,9443.599609
2013-12-19,23.17,8.711,23.561033,5.955186,9617.099609
2013-12-20,23.200001,8.784,23.565977,6.006085,9689.900391
2013-12-23,23.370001,8.829,24.020689,6.041903,9758.400391
2013-12-24,23.57,8.865,24.366667,6.080549,9819.5
2013-12-27,23.799999,8.97,24.663218,6.137103,9900.099609
2013-12-30,23.809999,8.95,24.687931,6.126735,9901.900391
2013-12-31,23.959999,8.948,24.732412,6.13239,9916.700195
2014-01-02,23.719999,8.753,24.72747,6.001372,9760.299805
2014-01-03,23.780001,8.725,24.697817,6.042846,9798.0
2014-01-06,23.66,8.818,24.851034,6.113539,9888.5
2014-01-07,23.889999,9.321,25.62701,6.34447,10178.700195
2014-01-08,23.73,9.386,25.641838,6.393483,10253.599609
2014-01-09,23.67,9.296,26.042183,6.34447,10234.200195
2014-01-10,23.700001,9.311,26.244827,6.367091,10290.599609
2014-01-13,23.58,9.492,26.546322,6.41799,10365.5
2014-01-14,23.700001,9.541,26.75885,6.421761,10382.0
2014-01-15,23.91,9.926,27.431034,6.437784,10525.0
2014-01-16,23.9,9.676,27.46069,6.34447,10455.5
2014-01-17,23.780001,9.71,27.707815,6.326561,10465.700195
2014-01-20,23.98,9.66,27.381609,6.320905,10454.099609
2014-01-21,23.98,9.544,26.941725,6.286973,10357.400391
2014-01-22,23.77,9.423,27.183908,6.235131,10279.700195
2014-01-23,23.33,9.33,27.164137,6.191772,10241.200195
2014-01-24,22.629999,8.85,26.096552,5.973095,9868.900391
2014-01-27,22.24,8.65,25.913677,5.903345,9758.400391
2014-01-28,22.27,8.791,26.437586,5.995717,9879.099609
2014-01-29,22.440001,8.756,26.343678,6.018339,9896.200195
2014-01-30,22.27,8.841,26.07678,6.060755,9964.5
2014-01-31,22.139999,8.86,25.78023,6.041903,9920.200195
2014-02-03,21.639999,8.563,25.226665,5.863757,9725.400391
2014-02-04,21.58,8.66,25.439196,5.908058,9754.299805
2014-02-05,21.6,8.78,25.261265,5.974038,9775.0
2014-02-06,21.93,8.961,26.037241,6.0994,9964.599609
2014-02-07,22.299999,9.05,26.610575,6.173864,10072.400391
2014-02-10,22.0,8.882,26.274483,6.073008,9982.700195
2014-02-11,22.17,9.041,26.393103,6.164438,10091.200195
2014-02-12,22.23,8.992,26.318966,6.138046,10080.799805
2014-02-13,22.17,8.956,26.393103,6.155012,10098.900391
2014-02-14,22.27,8.942,26.30908,6.156897,10132.799805
2014-02-17,21.91,9.008,26.07678,6.183289,10118.599609
2014-02-18,21.030001,8.903,26.07678,6.138046,10042.700195
2014-02-19,20.93,8.915,26.145977,6.122965,10053.799805
2014-02-20,21.139999,8.921,26.141033,6.126735,10062.200195
2014-02-21,21.200001,8.9,26.239885,6.108826,10071.0
2014-02-24,21.23,9.072,26.388161,6.192715,10193.099609
2014-02-25,21.110001,9.165,26.491955,6.239844,10242.5
2014-02-26,21.01,9.087,26.452414,6.206854,10224.299805
2014-02-27,20.700001,9.033,26.294252,6.199313,10164.099609
2014-02-28,20.860001,8.995,25.745632,6.188945,10114.200195
2014-03-03,20.629999,8.735,24.682987,6.005143,9878.700195
2014-03-04,21.139999,9.031,25.340343,6.16538,10126.700195
2014-03-05,21.209999,9.19,25.666552,6.244557,10215.200195
2014-03-06,21.389999,9.199,25.997702,6.293571,10304.0
2014-03-07,21.139999,9.01,26.145977,6.179519,10164.200195
2014-03-10,20.969999,9.08,26.23,6.224763,10194.599609
2014-03-11,20.950001,9.03,26.239885,6.169151,10163.299805
2014-03-12,20.67,8.931,26.145977,6.113539,10070.400391
2014-03-13,20.42,8.83,26.205288,6.072066,9950.299805
2014-03-14,20.33,8.702,25.394712,5.993832,9812.0
2014-03-17,20.67,8.794,25.987816,6.060755,9975.0
2014-03-18,20.620001,8.875,26.912067,6.138046,10051.400391
2014-03-19,21.620001,8.87,26.684711,6.122965,10093.299805
2014-03-20,21.42,8.763,26.709425,6.141816,10079.900391
2014-03-21,21.65,8.719,26.704481,6.140873,10053.099609
2014-03-24,21.6,8.595,26.071838,6.07018,9913.099609
2014-03-25,21.959999,8.596,26.551264,6.145586,9990.5
2014-03-26,22.059999,8.772,26.907125,6.272834,10140.799805
2014-03-27,22.08,8.758,27.267931,6.31525,10199.0
2014-03-28,22.0,8.892,28.211954,6.437784,10328.900391
2014-03-31,21.780001,8.718,28.187241,6.523559,10340.5
2014-04-01,21.940001,8.91,28.286091,6.635725,10463.099609
2014-04-02,22.040001,8.899,28.058735,6.611218,10435.799805
2014-04-03,22.42,9.22,28.414597,6.737523,10584.099609
2014-04-04,22.709999,9.28,28.903908,6.813872,10677.200195
2014-04-07,22.26,9.191,28.775402,6.762973,10606.200195
2014-04-08,21.9,9.131,28.197126,6.76203,10480.5
2014-04-09,21.780001,9.103,28.79023,6.742236,10485.200195
2014-04-10,21.6,8.901,28.730919,6.652691,10336.099609
2014-04-11,21.07,8.814,28.449196,6.65929,10205.400391
2014-04-14,21.23,8.845,28.172413,6.602735,10188.200195
2014-04-15,21.18,8.72,29.175747,6.532985,10103.5
2014-04-16,21.24,8.876,29.324022,6.645151,10267.900391
2014-04-17,21.23,8.829,29.585978,6.658347,10292.400391
2014-04-22,21.48,8.944,29.793564,6.711131,10437.799805
2014-04-23,21.450001,8.897,29.630459,6.643266,10424.400391
2014-04-24,21.530001,9.0,29.694712,6.69228,10462.0
2014-04-25,21.41,8.813,29.610689,6.576343,10306.200195
2014-04-28,21.540001,8.799,29.694712,6.641381,10320.900391
2014-04-29,21.559999,8.946,30.534943,6.743179,10461.0
2014-04-30,21.629999,8.845,30.520115,6.755432,10459.0
2014-05-02,21.290001,8.847,30.554712,6.741294,10474.5
2014-05-05,21.219999,8.824,30.737585,6.748834,10477.0
2014-05-06,21.09,8.795,30.880919,6.700763,10481.400391
2014-05-07,21.110001,8.77,30.579426,6.746006,10413.799805
2014-05-08,21.35,9.017,30.836435,6.905302,10591.200195
2014-05-09,21.41,8.94,30.940229,6.819527,10487.200195
2014-05-12,21.540001,8.98,31.385057,6.845919,10567.0
2014-05-13,21.51,9.0,31.286205,6.905302,10587.200195
2014-05-14,21.559999,9.019,31.137932,6.94489,10613.900391
2014-05-15,21.27,8.765,30.287815,6.72904,10365.0
2014-05-16,21.459999,8.899,30.109884,6.885507,10478.700195
2014-05-19,21.09,8.858,30.198851,6.833666,10425.5
2014-05-20,20.73,8.92,30.386665,6.920383,10453.799805
2014-05-21,20.870001,9.048,30.411379,6.976937,10531.400391
2014-05-22,21.0,9.121,30.623907,6.901531,10520.599609
2014-05-23,20.959999,9.179,30.831493,6.945832,10558.900391
2014-05-26,21.24,9.293,31.157701,7.023123,10687.5
2014-05-27,21.209999,9.344,31.310919,7.054228,10714.200195
2014-05-28,21.33,9.395,31.637127,7.095702,10757.200195
2014-05-29,21.33,9.353,31.656897,7.045745,10734.799805
2014-05-30,21.299999,9.404,32.220345,7.091931,10798.700195
2014-06-02,21.219999,9.403,32.58609,7.092874,10827.400391
2014-06-03,21.27,9.379,32.279655,7.085333,10776.700195
2014-06-04,21.110001,9.395,32.299423,7.099472,10755.599609
2014-06-05,21.280001,9.627,32.516895,7.167337,10876.400391
2014-06-06,21.5,9.9,33.025978,7.370933,11064.299805
2014-06-09,21.75,9.915,33.48069,7.432201,11164.099609
2014-06-10,22.049999,9.863,33.57954,7.41712,11153.5
2014-06-11,22.299999,9.741,33.436207,7.389785,11074.900391
2014-06-12,22.25,9.714,33.61908,7.376589,11088.5
2014-06-13,22.25,9.747,33.930458,7.407694,11113.700195
2014-06-16,22.059999,9.586,33.455978,7.293642,11008.200195
2014-06-17,22.129999,9.581,33.475746,7.293642,11058.5
2014-06-18,22.24,9.575,33.460918,7.290815,11112.299805
2014-06-19,22.6,9.71,33.81678,7.406751,11187.799805
2014-06-20,22.5,9.637,33.821724,7.39167,11155.099609
2014-06-23,22.5,9.603,33.989761,7.366221,11118.299805
2014-06-24,22.5,9.572,33.777241,7.394498,11105.900391
2014-06-25,22.34,9.455,32.852989,7.27102,10966.700195
2014-06-26,22.469999,9.38,33.332413,7.251226,10989.0
2014-06-27,22.459999,9.36,33.179195,7.208811,10959.900391
2014-06-30,22.48,9.309,33.01609,7.191844,10923.5
2014-07-01,22.49,9.49,33.134712,7.304953,11007.799805
2014-07-02,22.42,9.493,32.927128,7.286102,11016.200195
2014-07-03,22.92,9.638,32.101715,7.399211,11090.0
2014-07-04,22.889999,9.534,32.032528,7.286102,11009.400391
2014-07-07,22.620001,9.404,31.661839,7.193729,10888.5
2014-07-08,22.35,9.224,31.177471,7.06931,10689.099609
2014-07-09,22.42,9.337,31.192299,7.17205,10746.900391
2014-07-10,22.209999,9.075,30.633793,7.003329,10533.599609
2014-07-11,22.09,9.037,30.633793,7.012755,10538.799805
2014-07-14,22.110001,9.106,30.747471,7.095702,10606.299805
2014-07-15,21.93,8.994,30.599195,6.876082,10475.900391
2014-07-16,22.290001,9.144,31.301035,7.012755,10668.400391
2014-07-17,22.09,9.0,31.197241,6.89022,10543.299805
2014-07-18,21.98,8.974,31.053907,6.918498,10527.0
2014-07-21,21.82,8.915,31.128044,6.861943,10482.0
2014-07-22,21.93,9.143,31.800228,7.003329,10648.900391
2014-07-23,22.0,9.201,31.968275,7.022181,10659.099609
2014-07-24,22.219999,9.423,32.675056,7.161682,10860.700195
2014-07-25,22.290001,9.45,32.640457,7.184304,10888.099609
2014-07-28,22.485001,9.384,32.768967,7.157912,10879.799805
2014-07-29,22.285,9.413,33.114941,7.191844,10901.200195
2014-07-30,22.34,9.515,33.01115,7.257824,10937.400391
2014-07-31,21.855,9.219,32.358734,7.113611,10707.200195
2014-08-01,21.385,9.047,31.365288,6.98542,10514.0
2014-08-04,21.25,9.03,31.503677,6.97788,10496.200195
2014-08-05,21.225,8.904,31.577816,6.891163,10353.799805
2014-08-06,21.125,8.815,30.347126,6.845919,10246.200195
2014-08-07,20.9,8.642,29.417931,6.72527,10078.599609
2014-08-08,20.889999,8.69,29.235058,6.788422,10104.799805
2014-08-11,21.200001,8.703,29.679886,6.808216,10193.5
2014-08-12,21.495001,8.761,29.966551,6.809159,10241.5
2014-08-13,21.469999,8.84,29.857817,6.879852,10304.0
2014-08-14,21.49,8.795,29.951723,6.862886,10294.799805
2014-08-15,21.41,8.706,29.669998,6.786537,10222.200195
2014-08-18,21.700001,8.848,29.818275,6.893991,10353.400391
2014-08-19,21.805,8.87,30.050573,6.910014,10386.5
2014-08-20,21.860001,8.869,30.480574,6.909072,10420.900391
2014-08-21,22.125,9.03,31.56793,7.013698,10556.400391
2014-08-22,21.719999,8.969,31.266436,6.969397,10500.200195
2014-08-25,21.975,9.212,31.696436,7.14283,10690.099609
2014-08-26,22.389999,9.347,32.126434,7.245571,10826.900391
2014-08-27,22.315001,9.352,32.413101,7.258767,10837.400391
2014-08-28,22.110001,9.227,31.973219,7.148486,10722.200195
2014-08-29,22.049999,9.21,31.68655,7.154141,10728.799805
2014-09-01,22.200001,9.228,31.681608,7.163567,10746.5
2014-09-02,22.325001,9.259,31.592644,7.145658,10755.0
2014-09-03,22.485001,9.435,32.032528,7.241801,10886.799805
2014-09-04,22.799999,9.768,32.71954,7.432201,11100.099609
2014-09-05,23.18,9.752,32.591034,7.444454,11148.900391
2014-09-08,22.965,9.723,32.353794,7.418062,11102.599609
2014-09-09,22.855,9.57,31.711264,7.304953,10951.599609
2014-09-10,23.059999,9.639,31.360344,7.257824,10937.799805
2014-09-11,23.025,9.609,31.256552,7.211638,10886.299805
2014-09-12,23.18,9.608,31.177471,7.243686,10888.900391
2014-09-15,23.504999,9.54,30.564596,7.214466,10841.299805
2014-09-16,23.309999,9.516,30.297701,7.186189,10798.700195
2014-09-17,22.82,9.628,31.108274,7.244628,10907.400391
2014-09-18,22.700001,9.757,31.23678,7.323805,10991.0
2014-09-19,22.59,9.72,31.558044,7.304953,11001.900391
2014-09-22,22.540001,9.642,31.508619,7.272906,10947.900391
2014-09-23,22.025,9.508,30.99954,7.187131,10801.799805
2014-09-24,22.24,9.594,30.737585,7.244628,10856.900391
2014-09-25,21.895,9.565,29.961609,7.222949,10783.099609
2014-09-26,21.870001,9.673,30.11977,7.276676,10851.400391
2014-09-29,21.530001,9.4,29.862759,7.089104,10686.0
2014-09-30,21.875,9.551,30.070345,7.173935,10825.5
2014-10-01,21.59,9.594,29.714481,7.121151,10753.200195
2014-10-02,20.945,9.248,29.254827,6.842149,10418.099609
2014-10-03,21.4,9.366,29.724367,6.967511,10567.599609
2014-10-06,21.775,9.407,30.243334,7.024066,10645.700195
2014-10-07,21.344999,9.213,29.412989,6.85346,10430.700195
2014-10-08,21.014999,9.122,29.408045,6.805389,10339.0
2014-10-09,20.92,9.09,28.948389,6.75449,10273.700195
2014-10-10,20.76,9.03,28.024137,6.707361,10150.5
2014-10-13,20.65,9.073,28.068621,6.739408,10187.299805
2014-10-14,20.66,9.029,28.073563,6.738466,10204.900391
2014-10-15,20.065001,8.72,27.050459,6.467004,9838.5
2014-10-16,19.889999,8.569,26.348619,6.346355,9669.700195
2014-10-17,20.67,8.786,27.371723,6.565975,9956.799805
2014-10-20,20.540001,8.784,27.070229,6.422703,9915.200195
2014-10-21,21.035,9.022,27.905518,6.549951,10152.099609
2014-10-22,21.125,9.089,28.53816,6.590482,10249.900391
2014-10-23,21.280001,9.165,28.632069,6.626299,10333.700195
2014-10-24,21.315001,9.236,28.839655,6.636668,10339.299805
2014-10-27,21.145,9.058,28.375057,6.471717,10195.200195
2014-10-28,21.76,9.19,29.027472,6.565032,10394.799805
2014-10-29,21.76,8.816,28.661724,6.466062,10247.799805
2014-10-30,21.805,8.691,28.69138,6.446268,10263.700195
2014-10-31,22.415001,8.908,29.210344,6.624414,10477.799805
2014-11-03,21.9,8.778,29.230114,6.588596,10374.400391
2014-11-04,21.405001,8.587,28.617241,6.362379,10154.400391
2014-11-05,21.834999,8.721,28.98793,6.441555,10276.900391
2014-11-06,21.870001,8.677,29.180689,6.390656,10261.799805
2014-11-07,21.625,8.513,28.612297,6.266236,10126.299805
2014-11-10,22.129999,8.633,29.378389,6.34447,10273.0
2014-11-11,22.334999,8.694,29.363564,6.401024,10338.799805
2014-11-12,22.084999,8.465,28.552988,6.252097,10157.299805
2014-11-13,22.225,8.477,28.266321,6.254925,10140.400391
2014-11-14,22.045,8.519,26.32885,6.28603,10148.0
2014-11-17,22.49,8.663,26.54138,6.376517,10309.0
2014-11-18,23.040001,8.763,26.902184,6.426474,10432.900391
2014-11-19,22.799999,8.643,27.144367,6.418933,10376.799805
2014-11-20,22.48,8.165,26.956551,6.291685,10209.200195
2014-11-21,23.135,8.384,28.523333,6.521674,10520.799805
2014-11-24,23.344999,8.48,28.127932,6.682854,10642.5
2014-11-25,23.245001,8.549,28.251493,6.749777,10699.599609
2014-11-26,23.125,8.533,28.00931,6.730925,10647.0
2014-11-27,23.264999,8.576,28.172413,6.770513,10727.599609
2014-11-28,23.415001,8.638,28.08839,6.832723,10770.700195
2014-12-01,23.385,8.507,27.727587,6.763915,10672.799805
2014-12-02,23.389999,8.606,27.574368,6.85346,10749.200195
2014-12-03,23.575001,8.662,28.172413,6.951488,10875.900391
2014-12-04,23.049999,8.369,27.332184,6.729983,10619.900391
2014-12-05,23.58,8.661,28.231724,6.956201,10900.700195
2014-12-08,23.379999,8.56,27.875862,6.873254,10805.200195
2014-12-09,22.629999,8.329,26.818159,6.628185,10461.599609
2014-12-10,22.35,8.231,27.015862,6.579171,10396.900391
2014-12-11,23.295,8.215,26.99115,6.60839,10431.799805
2014-12-12,22.59,7.946,26.531494,6.388771,10145.0
2014-12-15,22.08,7.722,26.185516,6.254925,9903.900391
2014-12-16,22.440001,7.856,26.788506,6.428359,10081.900391
2014-12-17,22.285,7.781,27.01092,6.440612,10049.5
2014-12-18,23.549999,8.026,28.409655,6.673428,10391.299805
2014-12-19,23.639999,7.98,28.172413,6.685682,10363.599609
2014-12-22,23.75,7.905,28.819885,6.682854,10371.0
2014-12-23,23.905001,8.041,29.126322,6.766743,10477.700195
2014-12-24,23.905001,8.024,29.200459,6.757317,10481.799805
2014-12-29,23.85,7.968,28.879194,6.73281,10394.200195
2014-12-30,23.725,7.857,28.577702,6.617816,10279.200195
2014-12-31,23.705,7.854,28.637011,6.594252,10279.5
2015-01-02,23.785,7.92,28.879194,6.627242,10350.799805
2015-01-05,22.98,7.574,28.226782,6.324676,9993.299805
2015-01-06,22.695,7.451,27.67816,6.214394,9871.099609
2015-01-07,22.959999,7.473,27.836321,6.253982,9891.400391
2015-01-08,23.915001,7.557,28.434366,6.462291,10115.0
2015-01-09,23.469999,7.319,28.177357,5.551764,9719.0
2015-01-12,23.620001,7.377,27.994482,5.702576,9797.5
2015-01-13,24.33,7.482,29.037355,5.796834,9966.0
2015-01-14,24.57,7.397,28.898966,5.607376,9846.0
2015-01-15,24.43,7.488,29.625517,5.682782,9982.5
2015-01-16,24.525,7.532,30.208735,5.664873,10038.900391
2015-01-19,24.75,7.652,30.871035,5.708232,10157.5
2015-01-20,25.415001,7.819,30.614021,5.74405,10283.900391
2015-01-21,25.965,7.862,30.836435,5.700691,10335.299805
2015-01-22,26.110001,7.977,31.409769,5.771384,10510.599609
2015-01-23,26.6,7.99,31.518505,5.855273,10581.5
2015-01-26,27.040001,8.006,32.294483,5.890149,10696.099609
2015-01-27,26.615,7.902,31.913908,5.792121,10598.900391
2015-01-28,26.459999,7.609,31.562988,5.617745,10456.900391
2015-01-29,26.285,7.614,30.747471,5.679012,10507.599609
2015-01-30,26.135,7.6,30.505287,5.617745,10403.299805
2015-02-02,26.120001,7.636,30.223562,5.59418,10328.099609
2015-02-03,26.605,7.932,30.915518,5.851503,10598.200195
2015-02-04,26.469999,8.157,30.599195,5.825111,10577.799805
2015-02-05,26.395,8.133,30.441034,5.759131,10535.5
2015-02-06,26.219999,8.236,30.959999,5.788351,10573.099609
2015-02-09,25.635,8.0,30.193909,5.663931,10364.900391
2015-02-10,26.41,8.104,31.721149,5.7186,10500.099609
2015-02-11,25.85,8.038,31.113218,5.636596,10364.799805
2015-02-12,26.32,8.245,32.358734,5.78458,10562.200195
2015-02-13,26.645,8.5,33.01609,5.928794,10739.5
2015-02-16,26.4,8.441,32.848045,5.920311,10689.5
2015-02-17,26.41,8.552,32.610806,5.944818,10698.0
2015-02-18,26.889999,8.737,33.01609,6.042846,10805.299805
2015-02-19,27.58,8.791,33.342297,6.083376,10910.400391
2015-02-20,27.299999,8.783,33.475746,6.040018,10879.299805
2015-02-23,27.790001,8.872,33.495518,6.079606,10990.099609
2015-02-24,28.145,8.863,33.604252,6.089032,11064.5
2015-02-25,27.915001,8.803,33.48069,6.052271,11049.5
2015-02-26,28.040001,8.91,33.663563,6.126735,11139.5
2015-02-27,28.084999,8.98,32.838161,6.15784,11178.299805
2015-03-02,28.395,8.972,32.848045,6.166323,11178.5
2015-03-03,28.174999,8.83,32.413101,6.060755,11014.700195
2015-03-04,27.77,8.89,32.343906,6.123907,11051.299805
