Date,Close_bbva,Close_bankinter,Close_sabadell,Close_santander,Close_ibex
2013-05-14,7.392,1.995435,1.121653,5.033348,8474.599609
2013-05-15,7.464,2.084009,1.170836,5.11818,8582.5
2013-05-16,7.44,2.055205,1.159825,5.127606,8542.299805
2013-05-17,7.407,2.081129,1.152484,5.188873,8582.400391
2013-05-20,7.32,2.037922,1.137803,5.15117,8515.200195
2013-05-21,7.227,2.02496,1.127526,5.130433,8464.5
2013-05-22,7.212,2.045843,1.123121,5.153998,8462.400391
2013-05-23,7.178,1.994715,1.091556,5.073879,8343.599609
2013-05-24,7.109,1.968071,1.065864,5.001301,8264.599609
2013-05-27,7.19,1.978873,1.057055,5.100271,8363.599609
2013-05-28,7.33,2.082569,1.073205,5.258624,8511.299805
2013-05-29,7.291,2.066007,1.077609,5.268049,8441.700195
2013-05-30,7.32,2.067447,1.073205,5.262394,8433.5
2013-05-31,7.247,2.064566,1.068066,5.221863,8320.599609
2013-06-03,7.182,2.032161,1.054119,5.182275,8284.400391
2013-06-04,7.278,2.066727,1.062928,5.261451,8363.0
2013-06-05,7.174,2.066727,1.046044,5.201127,8290.700195
2013-06-06,7.041,2.055925,1.032097,5.12195,8216.700195
2013-06-07,7.058,2.059526,1.028427,5.153055,8266.599609
2013-06-10,6.943,2.052324,1.026959,5.101214,8227.400391
2013-06-11,6.803,2.004797,1.013011,4.99376,8089.299805
2013-06-12,6.75,2.011278,1.024756,4.978679,8123.799805
2013-06-13,6.711,2.006957,1.018884,4.952287,8071.700195
2013-06-14,6.745,2.006237,1.01815,4.985277,8070.899902
2013-06-17,6.804,1.985354,1.015948,4.995645,8136.299805
2013-06-18,6.844,2.02352,1.015948,5.016382,8180.200195
2013-06-19,6.735,1.941427,0.993191,4.948517,8098.299805
2013-06-20,6.457,1.894619,0.964563,4.742093,7822.100098
2013-06-21,6.343,1.965911,0.95502,4.673285,7700.200195
2013-06-24,6.272,1.944307,0.935934,4.565831,7553.200195
2013-06-25,6.363,1.872296,0.937402,4.590338,7607.700195
2013-06-26,6.593,2.009118,0.948413,4.761887,7823.0
2013-06-27,6.537,2.034322,0.943275,4.679883,7844.399902
2013-06-28,6.445,1.972392,0.935934,4.620501,7762.700195
2013-07-01,6.543,2.032881,0.983649,4.760002,7907.100098
2013-07-02,6.508,2.002637,1.120185,4.769427,7886.600098
2013-07-03,6.434,1.994715,1.101833,4.662916,7763.799805
2013-07-04,6.683,2.114254,1.130462,4.850489,8002.0
2013-07-05,6.52,2.070327,1.119451,4.722299,7868.399902
2013-07-08,6.62,2.107773,1.123855,4.853316,8017.600098
2013-07-09,6.586,2.08977,1.125323,4.854259,8014.799805
2013-07-10,6.42,2.08905,1.109174,4.802417,7995.0
2013-07-11,6.441,2.094091,1.115781,4.820326,8030.700195
2013-07-12,6.32,2.02352,1.082014,4.742093,7844.700195
2013-07-15,6.362,2.050164,1.095227,4.637467,7855.100098
2013-07-16,6.244,2.039362,1.089354,4.590338,7798.200195
2013-07-17,6.3,2.032161,1.08862,4.655376,7812.700195
2013-07-18,6.48,2.204989,1.123121,4.74115,7957.299805
2013-07-19,6.461,2.179064,1.116515,4.710988,7943.200195
2013-07-22,6.441,2.220831,1.116515,4.730782,7966.0
2013-07-23,6.662,2.266918,1.126058,4.835408,8073.700195
2013-07-24,6.841,2.307965,1.153218,4.957,8192.5
2013-07-25,6.951,2.369175,1.165697,5.089903,8282.099609
2013-07-26,7.075,2.389338,1.15175,5.137031,8353.599609
2013-07-29,7.071,2.382137,1.132664,5.137974,8376.099609
2013-07-30,7.081,2.462789,1.122387,5.177562,8456.5
2013-07-31,7.118,2.46423,1.128994,5.178505,8433.400391
2013-08-01,7.216,2.559285,1.165697,5.215265,8540.200195
2013-08-02,7.24,2.521839,1.181112,5.226576,8574.0
2013-08-05,7.18,2.515358,1.189187,5.185103,8560.799805
2013-08-06,7.107,2.454148,1.176708,5.185103,8529.5
2013-08-07,7.137,2.487993,1.255987,5.225633,8574.099609
2013-08-08,7.28,2.556404,1.377842,5.30481,8671.799805
2013-08-09,7.453,2.598891,1.450515,5.34534,8735.5
2013-08-12,7.436,2.663701,1.434365,5.338742,8717.700195
2013-08-13,7.5,2.750835,1.438036,5.365135,8758.5
2013-08-14,7.57,2.754436,1.457856,5.424517,8789.299805
2013-08-15,7.523,2.748675,1.468132,5.359479,8737.599609
2013-08-16,7.657,2.776039,1.504836,5.485784,8821.299805
2013-08-19,7.458,2.631296,1.421886,5.329317,8657.099609
2013-08-20,7.357,2.536961,1.356554,5.212437,8502.400391
2013-08-21,7.3,2.570807,1.338937,5.178505,8461.799805
2013-08-22,7.45,2.664421,1.37197,5.283131,8629.700195
2013-08-23,7.611,2.674503,1.37931,5.339685,8686.799805
2013-08-26,7.529,2.629856,1.384449,5.297269,8649.900391
2013-08-27,7.248,2.474311,1.296361,5.102156,8394.0
2013-08-28,7.28,2.508157,1.302968,5.113467,8398.099609
2013-08-29,7.342,2.540562,1.306638,5.11818,8432.099609
2013-08-30,7.22,2.437585,1.280211,5.033348,8290.5
2013-09-02,7.382,2.511037,1.306638,5.134204,8429.599609
2013-09-03,7.412,2.508877,1.297829,5.108754,8445.200195
2013-09-04,7.479,2.562885,1.300031,5.136089,8490.299805
2013-09-05,7.561,2.552084,1.306638,5.166251,8550.0
2013-09-06,7.64,2.553524,1.319117,5.2426,8655.0
2013-09-09,7.619,2.59529,1.322053,5.222806,8632.5
2013-09-10,7.797,2.686025,1.338937,5.353824,8801.599609
2013-09-11,7.9,2.740033,1.468132,5.405665,8875.200195
2013-09-12,7.945,2.741474,1.466664,5.433942,8924.200195
2013-09-13,7.947,2.753715,1.371236,5.434885,8941.599609
2013-09-16,7.992,2.760917,1.417731,5.457507,8999.5
2013-09-17,7.99,2.759476,1.409063,5.452794,8992.0
2013-09-18,8.198,2.835088,1.418519,5.541396,9062.5
2013-09-19,8.26,2.943826,1.458711,5.605491,9153.700195
2013-09-20,8.298,2.946706,1.496538,5.61963,9171.799805
2013-09-23,8.246,2.943105,1.474472,5.563075,9109.5
2013-09-24,8.314,2.922222,1.482353,5.624343,9167.599609
2013-09-25,8.42,2.898458,1.484717,5.703519,9242.900391
2013-09-26,8.426,2.880456,1.524908,5.730853,9272.400391
2013-09-27,8.36,2.858132,1.458711,5.732739,9228.400391
2013-09-30,8.26,2.863893,1.466592,5.68184,9186.099609
2013-10-01,8.48,2.958948,1.492598,5.81003,9341.5
2013-10-02,8.506,2.957508,1.510723,5.826054,9350.0
2013-10-03,8.427,2.933744,1.476836,5.783638,9295.700195
2013-10-04,8.588,3.020878,1.489445,5.964612,9420.900391
2013-10-07,8.539,3.083528,1.483141,5.966497,9381.900391
2013-10-08,8.443,3.176422,1.455559,5.903345,9318.900391
2013-10-09,8.565,3.182183,1.469744,5.983463,9439.0
2013-10-10,8.84,3.309643,1.49969,6.188002,9660.5
2013-10-11,8.887,3.231871,1.49575,6.149357,9668.5
2013-10-14,8.94,3.200186,1.509147,6.218165,9696.0
2013-10-15,9.062,3.259956,1.520968,6.328446,9805.299805
2013-10-16,9.235,3.244833,1.51624,6.312422,9879.0
2013-10-17,9.226,3.234032,1.481565,6.334101,9918.0
2013-10-18,9.331,3.218189,1.481565,6.385,10001.799805
2013-10-21,9.32,3.22611,1.478413,6.359551,10037.799805
2013-10-22,9.312,3.275078,1.468168,6.31525,10012.900391
2013-10-23,8.971,3.125294,1.408275,6.164438,9828.299805
2013-10-24,9.057,3.259956,1.489445,6.233246,9915.400391
2013-10-25,8.85,3.16202,1.458711,6.155012,9815.5
2013-10-28,8.604,3.09505,1.418519,5.982521,9736.200195
2013-10-29,8.68,3.239792,1.442161,6.117309,9863.900391
2013-10-30,8.564,3.168501,1.420096,6.056042,9778.700195
2013-10-31,8.629,3.238352,1.489445,6.163495,9907.900391
2013-11-01,8.575,3.246273,1.500478,6.111654,9838.299805
2013-11-04,8.602,3.230431,1.494962,6.13239,9873.799805
2013-11-05,8.44,3.242673,1.456347,6.060755,9795.700195
2013-11-06,8.533,3.263556,1.472108,6.12862,9837.099609
2013-11-07,8.544,3.219629,1.472896,6.090917,9740.400391
2013-11-08,8.45,3.244113,1.456347,6.040961,9747.200195
2013-11-11,8.533,3.250594,1.461863,6.087147,9789.5
2013-11-12,8.436,3.261396,1.461075,6.03719,9707.599609
2013-11-13,8.349,3.218189,1.442161,6.024937,9675.200195
2013-11-14,8.447,3.205947,1.435069,6.020224,9708.700195
2013-11-15,8.426,3.216029,1.435857,6.021166,9695.900391
2013-11-18,8.572,3.309643,1.437433,6.110711,9783.099609
2013-11-19,8.404,3.196586,1.421672,5.987234,9629.799805
2013-11-20,8.35,3.129615,1.385421,5.975923,9559.5
2013-11-21,8.378,3.137536,1.396454,6.010798,9599.299805
2013-11-22,8.484,3.204507,1.43034,6.058869,9677.400391
2013-11-25,8.545,3.208107,1.438221,6.07018,9689.099609
2013-11-26,8.609,3.277238,1.443738,6.051329,9714.599609
2013-11-27,8.759,3.300282,1.47132,6.142759,9808.400391
2013-11-28,8.855,3.361492,1.503631,6.205911,9859.799805
2013-11-29,8.794,3.34997,1.494962,6.167266,9837.599609
2013-12-02,8.741,3.360772,1.492598,6.107883,9745.5
2013-12-03,8.66,3.313244,1.459499,6.0042,9605.0
2013-12-04,8.575,3.249154,1.423248,5.961784,9540.5
2013-12-05,8.355,3.135376,1.386997,5.843962,9392.099609
2013-12-06,8.396,3.138256,1.393301,5.868469,9400.5
2013-12-09,8.474,3.236912,1.409063,5.924081,9487.400391
2013-12-10,8.389,3.236192,1.409063,5.875067,9438.299805
2013-12-11,8.28,3.300282,1.398818,5.794949,9358.700195
2013-12-12,8.21,3.248434,1.3736,5.711059,9272.099609
2013-12-13,8.227,3.333407,1.387785,5.69315,9272.700195
2013-12-16,8.42,3.380935,1.402758,5.821341,9429.5
2013-12-17,8.289,3.407579,1.388573,5.730853,9343.400391
2013-12-18,8.464,3.495433,1.404334,5.815685,9443.599609
2013-12-19,8.711,3.558803,1.437433,5.955186,9617.099609
2013-12-20,8.784,3.564564,1.439797,6.006085,9689.900391
2013-12-23,8.829,3.619293,1.450042,6.041903,9758.400391
2013-12-24,8.865,3.560963,1.465803,6.080549,9819.5
2013-12-27,8.97,3.623613,1.481565,6.137103,9900.099609
2013-12-30,8.95,3.625774,1.492598,6.126735,9901.900391
2013-12-31,8.948,3.591208,1.494174,6.13239,9916.700195
2014-01-02,8.753,3.596249,1.44689,6.001372,9760.299805
2014-01-03,8.725,3.614252,1.453982,6.042846,9798.0
2014-01-06,8.818,3.751793,1.511511,6.113539,9888.5
2014-01-07,9.321,3.940463,1.576133,6.34447,10178.700195
2014-01-08,9.386,3.949825,1.615536,6.393483,10253.599609
2014-01-09,9.296,3.955586,1.576133,6.34447,10234.200195
2014-01-10,9.311,4.034078,1.599775,6.367091,10290.599609
2014-01-13,9.492,4.018956,1.680158,6.41799,10365.5
2014-01-14,9.541,4.066483,1.680946,6.421761,10382.0
2014-01-15,9.926,4.104649,1.693555,6.437784,10525.0
2014-01-16,9.676,4.060002,1.678581,6.34447,10455.5
2014-01-17,9.71,4.037679,1.660456,6.326561,10465.700195
2014-01-20,9.66,4.028317,1.643118,6.320905,10454.099609
2014-01-21,9.544,3.993032,1.613172,6.286973,10357.400391
2014-01-22,9.423,3.874933,1.598199,6.235131,10279.700195
2014-01-23,9.33,3.844688,1.695919,6.191772,10241.200195
2014-01-24,8.85,3.710027,1.672277,5.973095,9868.900391
2014-01-27,8.65,3.72803,1.690402,5.903345,9758.400391
2014-01-28,8.791,3.780598,1.704588,5.995717,9879.099609
2014-01-29,8.756,3.906618,1.699859,6.018339,9896.200195
2014-01-30,8.841,4.011035,1.703011,6.060755,9964.5
2014-01-31,8.86,4.000233,1.72823,6.041903,9920.200195
2014-02-03,8.563,3.929662,1.693555,5.863757,9725.400391
2014-02-04,8.66,4.025437,1.694343,5.908058,9754.299805
2014-02-05,8.78,4.114011,1.717985,5.974038,9775.0
2014-02-06,8.961,4.273876,1.766845,6.0994,9964.599609
2014-02-07,9.05,4.350928,1.789699,6.173864,10072.400391
2014-02-10,8.882,4.326444,1.783394,6.073008,9982.700195
2014-02-11,9.041,4.310602,1.82201,6.164438,10091.200195
2014-02-12,8.992,4.268115,1.884267,6.138046,10080.799805
2014-02-13,8.956,4.334366,1.885055,6.155012,10098.900391
2014-02-14,8.942,4.284678,1.881903,6.156897,10132.799805
2014-02-17,9.008,4.294039,1.877174,6.183289,10118.599609
2014-02-18,8.903,4.29692,1.87481,6.138046,10042.700195
2014-02-19,8.915,4.279637,1.847228,6.122965,10053.799805
2014-02-20,8.921,4.219147,1.818069,6.126735,10062.200195
2014-02-21,8.9,4.224188,1.823586,6.108826,10071.0
2014-02-24,9.072,4.328605,1.877962,6.192715,10193.099609
2014-02-25,9.165,4.312042,1.891359,6.239844,10242.5
2014-02-26,9.087,4.270996,1.892147,6.206854,10224.299805
2014-02-27,9.033,4.241471,1.890571,6.199313,10164.099609
2014-02-28,8.995,4.229229,1.886631,6.188945,10114.200195
2014-03-03,8.735,4.096008,1.830678,6.005143,9878.700195
2014-03-04,9.031,4.241471,1.879538,6.16538,10126.700195
2014-03-05,9.19,4.273156,1.892147,6.244557,10215.200195
2014-03-06,9.199,4.327165,1.907121,6.293571,10304.0
2014-03-07,9.01,4.258034,1.867717,6.179519,10164.200195
2014-03-10,9.08,4.29908,1.868505,6.224763,10194.599609
2014-03-11,9.03,4.293319,1.863777,6.169151,10163.299805
2014-03-12,8.931,4.245792,1.843287,6.113539,10070.400391
2014-03-13,8.83,4.240031,1.833831,6.072066,9950.299805
2014-03-14,8.702,4.088087,1.754236,5.993832,9812.0
2014-03-17,8.794,4.168019,1.783394,6.060755,9975.0
2014-03-18,8.875,4.255153,1.810189,6.138046,10051.400391
2014-03-19,8.87,4.257314,1.807036,6.122965,10093.299805
2014-03-20,8.763,4.249392,1.818857,6.141816,10079.900391
2014-03-21,8.719,4.17378,1.798368,6.140873,10053.099609
2014-03-24,8.595,4.028317,1.704588,6.07018,9913.099609
2014-03-25,8.596,4.068644,1.700647,6.145586,9990.5
2014-03-26,8.772,4.150017,1.722713,6.272834,10140.799805
2014-03-27,8.758,4.252993,1.726653,6.31525,10199.0
2014-03-28,8.892,4.249392,1.785105,6.437784,10328.900391
2014-03-31,8.718,4.205465,1.78272,6.523559,10340.5
2014-04-01,8.91,4.285398,1.847922,6.635725,10463.099609
2014-04-02,8.899,4.305561,1.831224,6.611218,10435.799805
2014-04-03,9.22,4.482709,1.855078,6.737523,10584.099609
2014-04-04,9.28,4.680741,1.885294,6.813872,10677.200195
2014-04-07,9.191,4.61449,1.879728,6.762973,10606.200195
2014-04-08,9.131,4.441663,1.839971,6.76203,10480.5
2014-04-09,9.103,4.343007,1.855874,6.742236,10485.200195
2014-04-10,8.901,4.29836,1.841561,6.652691,10336.099609
2014-04-11,8.814,4.198984,1.797828,6.65929,10205.400391
2014-04-14,8.845,4.052801,1.792262,6.602735,10188.200195
2014-04-15,8.72,3.901577,1.75648,6.532985,10103.5
2014-04-16,8.876,4.029037,1.794647,6.645151,10267.900391
2014-04-17,8.829,4.103929,1.802599,6.658347,10292.400391
2014-04-22,8.944,4.157938,1.879728,6.711131,10437.799805
2014-04-23,8.897,4.17306,1.887679,6.643266,10424.400391
2014-04-24,9.0,4.124092,1.940159,6.69228,10462.0
2014-04-25,8.813,3.987991,1.909148,6.576343,10306.200195
2014-04-28,8.799,3.908058,1.893245,6.641381,10320.900391
2014-04-29,8.946,4.024717,1.952882,6.743179,10461.0
2014-04-30,8.845,3.969988,1.948111,6.755432,10459.0
2014-05-02,8.847,3.926781,1.957652,6.741294,10474.5
2014-05-05,8.824,3.867012,1.983097,6.748834,10477.0
2014-05-06,8.795,3.884294,2.011722,6.700763,10481.400391
2014-05-07,8.77,3.79068,1.970375,6.746006,10413.799805
2014-05-08,9.017,3.910219,2.033191,6.905302,10591.200195
2014-05-09,8.94,3.79068,1.995024,6.819527,10487.200195
2014-05-12,8.98,3.842528,2.001386,6.845919,10567.0
2014-05-13,9.0,3.842528,1.99741,6.905302,10587.200195
2014-05-14,9.019,3.795,1.957652,6.94489,10613.900391
2014-05-15,8.765,3.670421,1.840766,6.72904,10365.0
2014-05-16,8.899,3.772677,1.86621,6.885507,10478.700195
2014-05-19,8.858,3.784199,1.824068,6.833666,10425.5
2014-05-20,8.92,3.928942,1.843151,6.920383,10453.799805
2014-05-21,9.048,3.944784,1.857464,6.976937,10531.400391
2014-05-22,9.121,3.976469,1.828839,6.901531,10520.599609
2014-05-23,9.179,3.996632,1.841561,6.945832,10558.900391
2014-05-26,9.293,4.033358,1.860644,7.023123,10687.5
2014-05-27,9.344,4.114011,1.880523,7.054228,10714.200195
2014-05-28,9.395,4.126973,1.898016,7.095702,10757.200195
2014-05-29,9.353,4.097448,1.894041,7.045745,10734.799805
2014-05-30,9.404,4.186742,1.927437,7.091931,10798.700195
2014-06-02,9.403,4.220588,1.953677,7.092874,10827.400391
2014-06-03,9.379,4.142815,1.927437,7.085333,10776.700195
2014-06-04,9.395,4.195384,1.936183,7.099472,10755.599609
2014-06-05,9.627,4.274596,2.005361,7.167337,10876.400391
2014-06-06,9.9,4.385494,2.063407,7.370933,11064.299805
2014-06-09,9.915,4.393415,2.10555,7.432201,11164.099609
2014-06-10,9.863,4.355249,2.084876,7.41712,11153.5
2014-06-11,9.741,4.277477,2.047504,7.389785,11074.900391
2014-06-12,9.714,4.350928,2.067383,7.376589,11088.5
2014-06-13,9.747,4.335806,2.076925,7.407694,11113.700195
2014-06-16,9.586,4.280357,2.061817,7.293642,11008.200195
2014-06-17,9.581,4.324284,2.090442,7.293642,11058.5
2014-06-18,9.575,4.346608,2.106345,7.290815,11112.299805
2014-06-19,9.71,4.344447,2.111116,7.406751,11187.799805
2014-06-20,9.637,4.270276,2.075334,7.39167,11155.099609
2014-06-23,9.603,4.259474,2.061817,7.366221,11118.299805
2014-06-24,9.572,4.162979,2.022059,7.394498,11105.900391
2014-06-25,9.455,4.168019,2.002976,7.27102,10966.700195
2014-06-26,9.38,4.242191,2.009337,7.251226,10989.0
2014-06-27,9.36,4.191063,1.998205,7.208811,10959.900391
2014-06-30,9.309,4.115451,1.981507,7.191844,10923.5
2014-07-01,9.49,4.152897,2.00059,7.304953,11007.799805
2014-07-02,9.493,4.238591,1.99582,7.286102,11016.200195
2014-07-03,9.638,4.282518,1.993434,7.399211,11090.0
2014-07-04,9.534,4.206185,1.960038,7.286102,11009.400391
2014-07-07,9.404,4.183862,1.940954,7.193729,10888.5
2014-07-08,9.224,4.090247,1.862235,7.06931,10689.099609
2014-07-09,9.337,4.104649,1.886884,7.17205,10746.900391
2014-07-10,9.075,4.013915,1.841561,7.003329,10533.599609
2014-07-11,9.037,4.096728,1.835995,7.012755,10538.799805
2014-07-14,9.106,4.208346,1.854283,7.095702,10606.299805
2014-07-15,8.994,4.1745,1.834405,6.876082,10475.900391
2014-07-16,9.144,4.283238,1.951291,7.012755,10668.400391
2014-07-17,9.0,4.255873,1.916305,6.89022,10543.299805
2014-07-18,8.974,4.254433,1.891655,6.918498,10527.0
2014-07-21,8.915,4.249392,1.887679,6.861943,10482.0
2014-07-22,9.143,4.379733,1.919485,7.003329,10648.900391
2014-07-23,9.201,4.407097,1.934593,7.022181,10659.099609
2014-07-24,9.423,4.497832,2.012518,7.161682,10860.700195
2014-07-25,9.45,4.525916,2.006156,7.184304,10888.099609
2014-07-28,9.384,4.587126,2.002181,7.157912,10879.799805
2014-07-29,9.413,4.628892,1.989458,7.191844,10901.200195
2014-07-30,9.515,4.705945,1.987868,7.257824,10937.400391
2014-07-31,9.219,4.662738,1.935388,7.113611,10707.200195
2014-08-01,9.047,4.546079,1.916305,6.98542,10514.0
2014-08-04,9.03,4.670659,1.931413,6.97788,10496.200195
2014-08-05,8.904,4.469027,1.859054,6.891163,10353.799805
2014-08-06,8.815,4.385494,1.808165,6.845919,10246.200195
2014-08-07,8.642,4.252273,1.741372,6.72527,10078.599609
2014-08-08,8.69,4.260194,1.777154,6.788422,10104.799805
2014-08-11,8.703,4.315643,1.781925,6.808216,10193.5
2014-08-12,8.761,4.325004,1.814526,6.809159,10241.5
2014-08-13,8.84,4.420779,1.818502,6.879852,10304.0
2014-08-14,8.795,4.341567,1.812936,6.862886,10294.799805
2014-08-15,8.706,4.304841,1.799418,6.786537,10222.200195
2014-08-18,8.848,4.310602,1.834405,6.893991,10353.400391
2014-08-19,8.87,4.342287,1.855874,6.910014,10386.5
2014-08-20,8.869,4.36245,1.859849,6.909072,10420.900391
2014-08-21,9.03,4.451744,1.880523,7.013698,10556.400391
2014-08-22,8.969,4.438782,1.875752,6.969397,10500.200195
2014-08-25,9.212,4.515114,1.909944,7.14283,10690.099609
2014-08-26,9.347,4.561922,1.936979,7.245571,10826.900391
2014-08-27,9.352,4.601528,1.956062,7.258767,10837.400391
2014-08-28,9.227,4.527356,1.909944,7.148486,10722.200195
2014-08-29,9.21,4.537438,1.905173,7.154141,10728.799805
2014-09-01,9.228,4.55112,1.901197,7.163567,10746.5
2014-09-02,9.259,4.604408,1.908353,7.145658,10755.0
2014-09-03,9.435,4.651936,1.936183,7.241801,10886.799805
2014-09-04,9.768,4.766434,1.979917,7.432201,11100.099609
2014-09-05,9.752,4.914778,2.002181,7.444454,11148.900391
2014-09-08,9.723,4.860769,2.007747,7.418062,11102.599609
2014-09-09,9.57,4.821883,1.94652,7.304953,10951.599609
2014-09-10,9.639,4.840606,1.958448,7.257824,10937.799805
2014-09-11,9.609,4.916218,1.952086,7.211638,10886.299805
2014-09-12,9.608,4.974547,1.967989,7.243686,10888.900391
2014-09-15,9.54,4.838446,1.895631,7.214466,10841.299805
2014-09-16,9.516,4.855008,1.886089,7.186189,10798.700195
2014-09-17,9.628,4.911177,1.941749,7.244628,10907.400391
2014-09-18,9.757,4.973827,1.968784,7.323805,10991.0
2014-09-19,9.72,4.935661,1.975146,7.304953,11001.900391
2014-09-22,9.642,4.885253,1.942545,7.272906,10947.900391
2014-09-23,9.508,4.834125,1.89245,7.187131,10801.799805
2014-09-24,9.594,4.86581,1.882113,7.244628,10856.900391
2014-09-25,9.565,4.896055,1.869391,7.222949,10783.099609
2014-09-26,9.673,4.86581,1.879728,7.276676,10851.400391
2014-09-29,9.4,4.772195,1.826453,7.089104,10686.0
2014-09-30,9.551,4.836285,1.863825,7.173935,10825.5
2014-10-01,9.594,4.828364,1.872572,7.121151,10753.200195
2014-10-02,9.248,4.713866,1.801804,6.842149,10418.099609
2014-10-03,9.366,4.854288,1.851103,6.967511,10567.599609
2014-10-06,9.407,4.92774,1.869391,7.024066,10645.700195
2014-10-07,9.213,4.806761,1.828839,6.85346,10430.700195
2014-10-08,9.122,4.687222,1.793057,6.805389,10339.0
2014-10-09,9.09,4.596487,1.766022,6.75449,10273.700195
2014-10-10,9.03,4.642575,1.72706,6.707361,10150.5
2014-10-13,9.073,4.694423,1.738192,6.739408,10187.299805
2014-10-14,9.029,4.728988,1.759661,6.738466,10204.900391
2014-10-15,8.72,4.497832,1.667424,6.467004,9838.5
2014-10-16,8.569,4.412138,1.622895,6.346355,9669.700195
2014-10-17,8.786,4.554721,1.707181,6.565975,9956.799805
2014-10-20,8.784,4.499992,1.707976,6.422703,9915.200195
2014-10-21,9.022,4.74339,1.797033,6.549951,10152.099609
2014-10-22,9.089,4.763554,1.826453,6.590482,10249.900391
2014-10-23,9.165,4.857889,1.843151,6.626299,10333.700195
2014-10-24,9.236,4.840606,1.875752,6.636668,10339.299805
2014-10-27,9.058,4.796679,1.818502,6.471717,10195.200195
2014-10-28,9.19,4.847807,1.855078,6.565032,10394.799805
2014-10-29,8.816,4.736909,1.754095,6.466062,10247.799805
2014-10-30,8.691,4.771475,1.781925,6.446268,10263.700195
2014-10-31,8.908,4.73979,1.828839,6.624414,10477.799805
2014-11-03,8.778,4.597207,1.773973,6.588596,10374.400391
2014-11-04,8.587,4.523036,1.717518,6.362379,10154.400391
2014-11-05,8.721,4.515834,1.718313,6.441555,10276.900391
2014-11-06,8.677,4.435902,1.680146,6.390656,10261.799805
2014-11-07,8.513,4.387654,1.675375,6.266236,10126.299805
2014-11-10,8.633,4.450304,1.678556,6.34447,10273.0
2014-11-11,8.694,4.572723,1.70241,6.401024,10338.799805
2014-11-12,8.465,4.458225,1.649135,6.252097,10157.299805
2014-11-13,8.477,4.514394,1.633232,6.254925,10140.400391
2014-11-14,8.519,4.581365,1.652316,6.28603,10148.0
2014-11-17,8.663,4.726108,1.722289,6.376517,10309.0
2014-11-18,8.763,4.758513,1.741372,6.426474,10432.900391
2014-11-19,8.643,4.799559,1.719903,6.418933,10376.799805
2014-11-20,8.165,4.757793,1.678556,6.291685,10209.200195
2014-11-21,8.384,4.92774,1.746938,6.521674,10520.799805
2014-11-24,8.48,5.025675,1.779539,6.682854,10642.5
2014-11-25,8.549,5.072483,1.809755,6.749777,10699.599609
2014-11-26,8.533,5.071762,1.789876,6.730925,10647.0
2014-11-27,8.576,5.137293,1.815321,6.770513,10727.599609
2014-11-28,8.638,5.189861,1.813731,6.832723,10770.700195
2014-12-01,8.507,5.106328,1.777949,6.763915,10672.799805
2014-12-02,8.606,5.176179,1.833609,6.85346,10749.200195
2014-12-03,8.662,5.198503,1.882113,6.951488,10875.900391
2014-12-04,8.369,5.042958,1.812936,6.729983,10619.900391
2014-12-05,8.661,5.242429,1.870186,6.956201,10900.700195
2014-12-08,8.56,5.325963,1.858259,6.873254,10805.200195
2014-12-09,8.329,5.127211,1.776359,6.628185,10461.599609
2014-12-10,8.231,5.145214,1.746143,6.579171,10396.900391
2014-12-11,8.215,5.170418,1.750914,6.60839,10431.799805
2014-12-12,7.946,4.897495,1.69923,6.388771,10145.0
2014-12-15,7.722,4.767874,1.673785,6.254925,9903.900391
2014-12-16,7.856,4.968066,1.744553,6.428359,10081.900391
2014-12-17,7.781,4.909737,1.735011,6.440612,10049.5
2014-12-18,8.026,5.004072,1.789876,6.673428,10391.299805
2014-12-19,7.98,4.939982,1.769202,6.685682,10363.599609
2014-12-22,7.905,4.975267,1.779539,6.682854,10371.0
2014-12-23,8.041,4.964465,1.799418,6.766743,10477.700195
2014-12-24,8.024,4.975987,1.790671,6.757317,10481.799805
2014-12-29,7.968,4.870851,1.763636,6.73281,10394.200195
2014-12-30,7.857,4.884533,1.742963,6.617816,10279.200195
2014-12-31,7.854,4.825483,1.7533,6.594252,10279.5
2015-01-02,7.92,4.986789,1.834405,6.627242,10350.799805
2015-01-05,7.574,4.748431,1.749324,6.324676,9993.299805
2015-01-06,7.451,4.625292,1.705591,6.214394,9871.099609
2015-01-07,7.473,4.588566,1.67617,6.253982,9891.400391
2015-01-08,7.557,4.671379,1.704796,6.462291,10115.0
2015-01-09,7.319,4.61161,1.665038,5.551764,9719.0
2015-01-12,7.377,4.625292,1.673785,5.702576,9797.5
2015-01-13,7.482,4.736909,1.780335,5.796834,9966.0
2015-01-14,7.397,4.691542,1.777154,5.607376,9846.0
2015-01-15,7.488,4.774355,1.81055,5.682782,9982.5
2015-01-16,7.532,4.700184,1.812936,5.664873,10038.900391
2015-01-19,7.652,4.812521,1.8352,5.708232,10157.5
2015-01-20,7.819,4.862929,1.867801,5.74405,10283.900391
2015-01-21,7.862,4.934221,1.900402,5.700691,10335.299805
2015-01-22,7.977,4.981028,1.947316,5.771384,10510.599609
2015-01-23,7.99,4.696583,1.877343,5.855273,10581.5
2015-01-26,8.006,4.687222,1.886884,5.890149,10696.099609
2015-01-27,7.902,4.647615,1.853488,5.792121,10598.900391
2015-01-28,7.609,4.481989,1.769202,5.617745,10456.900391
2015-01-29,7.614,4.459666,1.852693,5.679012,10507.599609
